id,value,object
Negative,1941,278871
Negative,1941,278872
Negative,1941,278873
Negative,1941,278874
Negative,1941,278875
Negative,1941,278876
Negative,1941,278877
Negative,1941,278878
Negative,1941,278879
Negative,1941,278880
Negative,1941,278881
Negative,1941,278882
Negative,1941,278883
Negative,1941,278884
Negative,1941,278885
Negative,1941,278886
Negative,1941,278887
Negative,1941,278888
Negative,1941,278889
Negative,1941,278890
Negative,1941,278891
Negative,1941,278892
Negative,1941,278893
Negative,1941,278894
Negative,1941,278895
Negative,1941,278896
Negative,1941,278897
Negative,1941,278898
Negative,1941,278899
Negative,1941,278900
Negative,1941,278901
Negative,1941,278902
Negative,1941,278903
Negative,1941,278904
Negative,1941,278905
Negative,1941,278906
Negative,1941,278910
Negative,1941,278911
Negative,1941,278912
Negative,1941,278913
Negative,1941,278914
Negative,1941,278915
Negative,1941,278916
Negative,1941,278917
Negative,1941,278918
Negative,1941,278919
Negative,1941,278920
Polaroid,1974,279766
Polaroid,1974,281081
Polaroid,1974,281082
Polaroid,1974,281083
Polaroid,1974,281084
Polaroid,1974,281416
Negative,1938,274030
Negative,1938,274031
Negative,1938,274032
Negative,1938,274033
Negative,1938,274034
Negative,1938,274035
Polaroid,1974,281417
Polaroid,1974,281418
Polaroid,1974,272177
Polaroid,1974,279539
Polaroid,1974,279540
Polaroid,1974,279767
Polaroid,1974,280937
Polaroid,1974,280938
Polaroid,1974,280939
Polaroid,1974,280940
Polaroid,1974,280941
Polaroid,1974,280942
Negative,1927,272267
Negative,1927,272278
Negative,1927,272289
Negative,1927,282087
Negative,1927,282088
Negative,1927,282089
Photograph,1929,282846
Negative,1936,275538
Negative,1936,275541
Negative,1936,275542
Negative,1936,275543
Negative,1936,275544
Negative,1936,275554
Negative,1936,275562
Negative,1936,275672
Negative,1936,275800
Negative,1936,275815
Negative,1936,275826
Negative,1939,274046
Negative,1939,274048
Negative,1957,283520
Negative,1965,283593
Negative,1967,283555
Negative,1967,283601
Photograph,1967,284812
Polaroid,1974,279690
Polaroid,1974,279691
Polaroid,1974,279693
Polaroid,1974,279694
Polaroid,1974,279695
Polaroid,1974,279696
Polaroid,1974,279697
Polaroid,1974,281074
Polaroid,1974,281075
Polaroid,1974,281076
Polaroid,1974,281077
Polaroid,1974,281079
Polaroid,1974,281080
Polaroid,1974,281085
Polaroid,1974,281086
Polaroid,1974,281087
Polaroid,1974,281118
Polaroid,1974,281454
Polaroid,1974,281455
Polaroid,1974,281457
Polaroid,1974,281458
Polaroid,1974,281459
Polaroid,1974,281460
Polaroid,1974,281461
Polaroid,1974,281462
Polaroid,1974,281463
Polaroid,1974,281464
Polaroid,1974,281465
Polaroid,1974,281466
Polaroid,1974,281419
Polaroid,1974,281420
Negative,1941,278956
Negative,1941,278957
Negative,1941,278958
Negative,1941,278959
Negative,1941,278960
Negative,1941,278961
Negative,1941,278962
Negative,1941,278963
Negative,1941,278964
Negative,1941,278965
Negative,1941,278966
Negative,1941,278967
Negative,1941,278968
Negative,1941,278969
Negative,1941,278970
Negative,1941,278971
Negative,1941,278972
Negative,1941,278973
Negative,1941,278974
Negative,1941,278975
Negative,1941,278976
Negative,1941,278977
Negative,1941,278978
Negative,1941,278979
Negative,1941,278981
Negative,1941,279084
Negative,1941,279089
Negative,1941,279094
Negative,1941,279099
Negative,1941,279104
Negative,1941,279106
Negative,1941,278980
Negative,1941,278982
Negative,1941,278983
Negative,1941,278984
Negative,1941,278989
Negative,1941,278994
Polaroid,1974,281053
Polaroid,1974,281054
Polaroid,1974,281055
Polaroid,1974,281057
Polaroid,1974,281058
Polaroid,1974,281059
Polaroid,1974,281060
Polaroid,1974,281061
Polaroid,1974,281062
Polaroid,1974,281063
Polaroid,1974,281064
Polaroid,1974,281065
Polaroid,1974,281066
Polaroid,1974,281068
Polaroid,1974,281069
Polaroid,1974,281070
Polaroid,1974,281071
Polaroid,1974,281072
Polaroid,1974,281073
Negative,1965,283549
Negative,1943,273757
Negative,1943,273758
Negative,1943,273760
Negative,1943,273761
Negative,1943,273762
Negative,1943,273763
Negative,1943,273764
Negative,1941,278996
Negative,1941,278997
Negative,1941,278998
Negative,1941,278999
Negative,1941,279000
Negative,1941,279001
Negative,1941,279002
Negative,1941,279003
Negative,1941,279004
Negative,1941,279005
Negative,1941,279006
Negative,1941,279007
Negative,1941,279008
Negative,1941,279009
Negative,1941,279010
Negative,1941,279011
Negative,1941,279012
Negative,1941,279013
Negative,1941,279014
Negative,1941,279015
Negative,1941,279016
Negative,1941,279017
Negative,1941,279018
Negative,1941,279019
Negative,1941,279020
Negative,1941,279021
Negative,1941,279022
Negative,1941,279023
Negative,1941,279024
Negative,1941,279025
Negative,1941,279026
Negative,1941,279027
Negative,1941,279028
Negative,1941,279029
Negative,1941,279033
Negative,1941,279034
Negative,1941,279035
Negative,1941,279036
Negative,1941,279037
Negative,1941,279038
Negative,1941,279039
Negative,1941,279040
Negative,1941,279041
Negative,1941,279042
Negative,1941,279043
Negative,1941,279044
Negative,1941,279045
Negative,1941,279046
Negative,1941,279047
Negative,1941,279048
Negative,1941,279049
Negative,1941,279050
Negative,1941,279051
Negative,1941,279052
Polaroid,1974,281279
Polaroid,1974,281280
Polaroid,1974,281281
Negative,1941,279053
Negative,1941,279054
Negative,1941,279055
Negative,1941,279056
Negative,1941,279057
Negative,1941,279058
Negative,1941,279059
Negative,1941,279060
Negative,1941,279061
Negative,1941,279062
Negative,1941,279067
Negative,1941,279072
Negative,1941,279077
Polaroid,1974,279631
Polaroid,1974,279632
Polaroid,1974,279633
Polaroid,1974,279634
Polaroid,1974,279635
Negative,1941,279111
Negative,1941,279112
Negative,1941,279117
Polaroid,1974,280028
Polaroid,1974,280029
Polaroid,1974,280246
Polaroid,1974,280248
Polaroid,1974,281006
Polaroid,1974,281007
Polaroid,1974,281008
Polaroid,1974,281009
Polaroid,1974,281010
Polaroid,1974,281011
Polaroid,1974,281290
Polaroid,1974,281291
Photograph,1939,272022
Negative,1939,274037
Photograph,1939,282098
Polaroid,1974,280547
Polaroid,1974,280658
Polaroid,1974,280769
Polaroid,1974,280880
Polaroid,1974,280934
Polaroid,1974,280945
Polaroid,1974,280956
Polaroid,1974,280967
Polaroid,1974,281413
Polaroid,1974,281414
Negative,1939,274038
Negative,1939,274039
Negative,1939,274040
Negative,1939,274041
Negative,1939,274042
Negative,1939,274043
Negative,1939,274044
Negative,1939,274045
Negative,1963,283571
Negative,1961,279140
Photograph,1961,284814
Negative,1936,275506
Negative,1936,275593
Manuscript materials,1948,281800
Negative,1941,278729
Negative,1941,278734
Manuscript materials,1957,281818
Negative,1941,278739
Negative,1941,278744
Negative,1941,278749
Negative,1941,278754
Negative,1941,278762
Negative,1941,278767
Negative,1941,278772
Manuscript materials,1964,281826
Negative,1941,277732
Negative,1941,277736
Negative,1941,277741
Negative,1941,277746
Negative,1941,277751
Negative,1941,277756
Negative,1941,277761
Photograph,1938,260670
Negative,1938,278446
Negative,1938,278448
Negative,1938,278455
Negative,1938,278460
Negative,1938,278463
Negative,1938,278466
Negative,1938,278469
Negative,1938,278472
Negative,1938,278475
Negative,1938,278478
Negative,1938,278481
Negative,1938,278484
Negative,1938,278490
Negative,1938,278493
Negative,1938,278496
Negative,1938,278501
Negative,1938,278506
Negative,1938,278508
Negative,1938,278511
Negative,1938,278516
Negative,1938,278521
Drawing,1958,282553
Negative,1935,278340
Negative,1935,278341
Negative,1935,278342
Negative,1935,278343
Negative,1935,278344
Negative,1935,278345
Negative,1935,278346
Negative,1935,278347
Negative,1935,278348
Negative,1935,278349
Negative,1935,278350
Negative,1935,278351
Negative,1935,278352
Negative,1935,278353
Negative,1935,278354
Negative,1935,278355
Negative,1935,717064
Transparency,1956,283443
Negative,1967,276774
Manuscript materials,1928,283748
Negative,1933,275158
Negative,1933,275159
Negative,1933,275160
Negative,1933,275162
Negative,1933,275163
Negative,1933,275164
Negative,1933,275257
Negative,1933,275317
Negative,1935,275514
Negative,1935,275527
Negative,1935,275528
Negative,1935,275531
Negative,1935,275576
Negative,1935,275582
Negative,1935,275783
Negative,1935,275817
Negative,1935,275819
Negative,1935,275958
Negative,1935,276069
Negative,1935,276180
Negative,1935,276246
Negative,1937,273571
Negative,1937,273572
Negative,1937,273573
Negative,1937,273574
Negative,1937,273575
Negative,1937,273576
Negative,1941,276722
Negative,1941,284585
Negative,1962,283545
Photograph,1964,284836
Negative,1973,276783
Negative,1962,284465
Negative,1962,284466
Drawing,1971,282587
Negative,1962,284468
Negative,1962,284467
Negative,1948,273426
Negative,1948,273428
Negative,1948,273429
Negative,1948,273430
Negative,1948,273431
Negative,1948,273432
Negative,1948,273433
Negative,1948,273434
Negative,1948,273435
Negative,1954,284503
Photograph,1962,282831
Negative,1962,284551
Negative,1929,272595
Negative,1929,272596
Negative,1933,274890
Negative,1933,274892
Negative,1933,274893
Negative,1933,274894
Negative,1933,274895
Negative,1933,274897
Negative,1933,274898
Negative,1933,274899
Negative,1933,274900
Negative,1933,274901
Negative,1933,274902
Negative,1933,274903
Negative,1933,274904
Negative,1933,274905
Negative,1933,274906
Negative,1933,274908
Negative,1933,274909
Negative,1933,274910
Negative,1933,274911
Negative,1933,274912
Negative,1933,274913
Negative,1933,274914
Negative,1933,274915
Negative,1933,274950
Negative,1933,274952
Negative,1933,274953
Negative,1933,274954
Negative,1933,274955
Negative,1933,274956
Negative,1933,274957
Negative,1933,274958
Negative,1933,274959
Negative,1933,274960
Negative,1933,274961
Negative,1933,274964
Negative,1933,274965
Negative,1933,274966
Negative,1933,274967
Negative,1933,274968
Negative,1933,274969
Negative,1933,274970
Negative,1933,274971
Negative,1933,274972
Negative,1933,274973
Negative,1933,274975
Negative,1933,274976
Negative,1933,274977
Negative,1933,274978
Negative,1933,274979
Negative,1933,274980
Negative,1933,274981
Negative,1933,274982
Negative,1933,274983
Negative,1933,274984
Negative,1933,274986
Negative,1933,274987
Negative,1933,274988
Negative,1933,274989
Negative,1933,274990
Negative,1933,274991
Negative,1933,274992
Negative,1933,274993
Negative,1933,274994
Negative,1933,274995
Negative,1933,274997
Negative,1933,274998
Negative,1933,274999
Negative,1933,275000
Negative,1933,275001
Negative,1933,275002
Negative,1937,273230
Negative,1937,273341
Negative,1937,273437
Negative,1937,273636
Negative,1937,273747
Negative,1937,273858
Negative,1937,273969
Negative,1937,274080
Negative,1937,274191
Negative,1937,274302
Negative,1967,276775
Transparency,1959,283444
Transparency,1959,283445
Photograph,1963,282914
Polaroid,1974,281591
Negative,1962,284564
Negative,1962,284636
Negative,1927,272744
Negative,1927,272755
Negative,1958,284546
Negative,1941,279243
Manuscript materials,1926,283745
Photograph,1928,272014
Photograph,1928,272015
Photograph,1928,272016
Negative,1928,272244
Negative,1928,272246
Negative,1928,272247
Negative,1928,272248
Negative,1928,272249
Negative,1928,272250
Photograph,1928,281937
Photograph,1928,282842
Photograph,1928,282843
Photograph,1928,282844
Negative,1929,273109
Negative,1929,273110
Negative,1929,273115
Negative,1929,273128
Negative,1929,273129
Negative,1929,273131
Negative,1929,273132
Negative,1929,273133
Negative,1929,273134
Negative,1929,273135
Negative,1929,273136
Negative,1929,273137
Negative,1929,273138
Photograph,1929,282406
Photograph,1929,282407
Photograph,1929,282408
Photograph,1929,282409
Photograph,1929,282410
Photograph,1929,282411
Photograph,1929,282797
Negative,1935,275729
Negative,1935,275801
Negative,1935,275804
Negative,1935,275805
Negative,1935,275814
Negative,1935,275867
Negative,1935,275870
Negative,1935,275881
Negative,1935,275925
Negative,1935,275940
Negative,1935,275993
Negative,1935,276012
Photograph,1935,711411
Negative,1940,273231
Negative,1940,273242
Negative,1940,273253
Negative,1940,273264
Negative,1940,273275
Negative,1940,273286
Negative,1940,273297
Negative,1940,273308
Negative,1940,273319
Negative,1940,273330
Negative,1940,273342
Negative,1940,273350
Negative,1940,273361
Negative,1940,273372
Negative,1940,273383
Negative,1940,273394
Negative,1940,274203
Negative,1940,274214
Negative,1940,274225
Negative,1940,274236
Negative,1940,274247
Negative,1940,274258
Negative,1940,274269
Negative,1940,274280
Negative,1940,274291
Negative,1940,274303
Negative,1940,274314
Negative,1940,274325
Negative,1940,274336
Negative,1940,274347
Negative,1940,274358
Negative,1940,274369
Negative,1940,274380
Negative,1940,274391
Negative,1940,274402
Negative,1941,277716
Negative,1946,284494
Negative,1946,284495
Negative,1946,284498
Negative,1946,284499
Negative,1946,284500
Negative,1946,284602
Negative,1948,276710
Negative,1948,279288
Negative,1958,276704
Negative,1958,276755
Negative,1958,279138
Negative,1940,273490
Negative,1940,273491
Negative,1940,273493
Negative,1940,273494
Negative,1940,273495
Negative,1940,273496
Negative,1940,273497
Negative,1940,273498
Negative,1940,273499
Negative,1940,273500
Negative,1940,273501
Negative,1940,273502
Negative,1940,273504
Negative,1940,273505
Negative,1940,273506
Negative,1940,273507
Negative,1940,273508
Negative,1940,273856
Negative,1940,273857
Negative,1940,273860
Negative,1940,273861
Negative,1940,273862
Negative,1940,273863
Negative,1940,273864
Negative,1940,273865
Negative,1940,273866
Negative,1940,273867
Negative,1940,273868
Negative,1940,273869
Negative,1940,273871
Negative,1940,273872
Negative,1940,273873
Negative,1940,273874
Negative,1940,273875
Negative,1940,273876
Negative,1940,273877
Negative,1940,273878
Negative,1940,273879
Negative,1940,273880
Negative,1940,273882
Negative,1940,273883
Negative,1940,273884
Negative,1940,273885
Negative,1940,273886
Negative,1940,273887
Negative,1940,273888
Negative,1940,273889
Negative,1940,273890
Negative,1940,273891
Negative,1940,273893
Negative,1940,273953
Negative,1940,274114
Negative,1940,274125
Negative,1940,274136
Negative,1940,274147
Negative,1940,274158
Negative,1940,274169
Negative,1940,274180
Negative,1940,274192
Negative,1940,279313
Negative,1964,283573
Polaroid,1974,279556
Polaroid,1974,279557
Polaroid,1974,279558
Polaroid,1974,279560
Polaroid,1974,279561
Polaroid,1974,279562
Polaroid,1974,279563
Polaroid,1974,279564
Polaroid,1974,279565
Polaroid,1974,279566
Polaroid,1974,279567
Polaroid,1974,279568
Polaroid,1974,279569
Polaroid,1974,279571
Polaroid,1974,279572
Polaroid,1974,279573
Polaroid,1974,279574
Polaroid,1974,279575
Polaroid,1974,279576
Polaroid,1974,279577
Polaroid,1974,279578
Polaroid,1974,279579
Polaroid,1974,279580
Polaroid,1974,279582
Polaroid,1974,279583
Polaroid,1974,279584
Polaroid,1974,279585
Polaroid,1974,279586
Polaroid,1974,279587
Polaroid,1974,279588
Polaroid,1974,279589
Polaroid,1974,279590
Polaroid,1974,279591
Polaroid,1974,279593
Polaroid,1974,279594
Polaroid,1974,279595
Polaroid,1974,279596
Polaroid,1974,279990
Polaroid,1974,279993
Polaroid,1974,279994
Polaroid,1974,279995
Polaroid,1974,279996
Polaroid,1974,279997
Polaroid,1974,279998
Polaroid,1974,279999
Polaroid,1974,280000
Polaroid,1974,280001
Polaroid,1974,280002
Polaroid,1974,280004
Polaroid,1974,280005
Polaroid,1974,280006
Polaroid,1974,280007
Transparency,1953,283363
Polaroid,1974,280096
Polaroid,1974,280097
Polaroid,1974,280098
Polaroid,1974,280099
Polaroid,1974,280231
Polaroid,1974,280232
Polaroid,1974,280233
Polaroid,1974,280234
Polaroid,1974,280241
Polaroid,1974,281041
Polaroid,1974,281042
Polaroid,1974,281043
Polaroid,1974,281044
Polaroid,1974,281265
Polaroid,1974,281266
Polaroid,1974,281268
Polaroid,1974,281269
Polaroid,1974,281270
Polaroid,1974,281271
Polaroid,1974,281272
Polaroid,1974,281273
Polaroid,1974,281274
Polaroid,1974,281275
Polaroid,1974,281569
Polaroid,1974,281570
Polaroid,1974,281571
Polaroid,1974,272169
Polaroid,1974,279413
Polaroid,1974,279415
Polaroid,1974,279416
Polaroid,1974,279417
Polaroid,1974,279418
Polaroid,1974,279419
Polaroid,1974,279420
Polaroid,1974,279988
Photograph,1963,282912
Photograph,1963,282913
Photograph,1963,282915
Photograph,1963,282916
Manuscript materials,1947,281802
Polaroid,1974,272063
Polaroid,1974,272143
Polaroid,1974,280057
Polaroid,1974,280059
Polaroid,1974,280060
Polaroid,1974,280061
Polaroid,1974,280062
Polaroid,1974,280063
Polaroid,1974,280064
Polaroid,1974,280065
Polaroid,1974,280172
Polaroid,1974,280173
Polaroid,1974,280174
Polaroid,1974,280175
Polaroid,1974,280176
Manuscript materials,1958,281820
Negative,1935,275994
Negative,1935,275809
Negative,1935,275907
Negative,1935,276000
Negative,1946,284497
Negative,1938,277582
Negative,1938,277587
Negative,1938,277592
Negative,1938,277597
Negative,1956,281898
Negative,1963,281883
Negative,1934,273247
Negative,1934,273248
Negative,1934,273249
Negative,1934,273250
Negative,1934,273251
Negative,1934,273252
Negative,1934,273952
Negative,1934,274168
Negative,1934,274170
Negative,1934,274171
Negative,1934,274172
Negative,1934,274173
Negative,1934,274174
Negative,1934,274175
Negative,1934,274176
Negative,1934,274177
Negative,1934,274178
Negative,1934,274179
Negative,1934,274181
Negative,1934,274182
Negative,1934,274183
Negative,1934,274184
Negative,1934,274185
Negative,1934,274186
Negative,1934,274187
Negative,1934,274188
Negative,1934,274189
Negative,1934,274190
Negative,1934,274193
Negative,1934,274194
Negative,1934,274195
Negative,1942,273781
Negative,1942,273792
Negative,1942,273803
Negative,1942,273814
Negative,1942,273825
Negative,1942,273836
Negative,1942,273847
Negative,1942,273859
Negative,1942,273870
Negative,1942,273881
Negative,1942,273892
Polaroid,1974,279502
Polaroid,1974,279504
Polaroid,1974,279505
Polaroid,1974,279506
Polaroid,1974,279507
Polaroid,1974,279508
Negative,1962,284596
Painting,1961,282541
Polaroid,1974,279347
Polaroid,1974,279349
Polaroid,1974,279350
Polaroid,1974,279351
Negative,1938,278598
Negative,1938,278602
Polaroid,1974,279790
Polaroid,1974,279791
Polaroid,1974,279793
Polaroid,1974,279794
Polaroid,1974,280982
Polaroid,1974,280983
Polaroid,1974,280984
Polaroid,1974,280985
Polaroid,1974,280986
Polaroid,1974,280987
Polaroid,1974,280988
Polaroid,1974,280997
Polaroid,1974,280998
Polaroid,1974,280999
Polaroid,1974,281000
Polaroid,1974,281002
Polaroid,1974,281003
Polaroid,1974,281004
Polaroid,1974,281005
Negative,1939,274615
Negative,1939,274616
Negative,1939,274640
Photograph,1928,272000
Negative,1935,275856
Photograph,1935,285898
Photograph,1935,286509
Negative,1935,274223
Negative,1935,274283
Negative,1935,274284
Negative,1935,274285
Negative,1935,274286
Negative,1935,274287
Negative,1935,274288
Negative,1935,274289
Negative,1935,274290
Negative,1935,274292
Negative,1935,274293
Negative,1935,274294
Negative,1935,274295
Negative,1935,274296
Negative,1935,274297
Negative,1935,274298
Negative,1935,275520
Negative,1935,275607
Negative,1935,275609
Negative,1935,275613
Negative,1935,275614
Negative,1935,275615
Negative,1935,275616
Negative,1935,275618
Negative,1935,275621
Negative,1935,275622
Negative,1935,275624
Negative,1935,275627
Negative,1935,275629
Negative,1935,275631
Negative,1935,275632
Negative,1935,275633
Negative,1935,275637
Negative,1935,275645
Negative,1935,275646
Negative,1935,275670
Negative,1935,275676
Negative,1935,275682
Negative,1935,275689
Negative,1935,275690
Negative,1935,275693
Negative,1935,275694
Negative,1935,275695
Negative,1935,275696
Negative,1935,275697
Negative,1935,275698
Negative,1935,275699
Negative,1935,275705
Negative,1935,275706
Negative,1935,275715
Negative,1935,275724
Negative,1935,275742
Negative,1935,275755
Negative,1935,275792
Negative,1935,275825
Negative,1935,275846
Negative,1935,275848
Negative,1935,275849
Negative,1935,275850
Negative,1935,275851
Negative,1935,275852
Negative,1935,275853
Negative,1935,275854
Negative,1935,275855
Negative,1935,275859
Negative,1935,275865
Negative,1935,275872
Negative,1935,275891
Negative,1935,275895
Negative,1935,275920
Negative,1935,275921
Negative,1935,275930
Negative,1935,275931
Negative,1935,275936
Negative,1935,275938
Negative,1935,275944
Negative,1935,275945
Negative,1935,275947
Negative,1935,275948
Negative,1935,275949
Negative,1935,275955
Negative,1935,275956
Negative,1935,275959
Negative,1935,275965
Negative,1935,275970
Negative,1935,275971
Negative,1935,275972
Negative,1935,275977
Negative,1935,275978
Negative,1935,275981
Negative,1935,275989
Negative,1935,275992
Negative,1935,275996
Negative,1935,275997
Negative,1935,275998
Negative,1935,275999
Negative,1935,276007
Negative,1935,276010
Negative,1935,276013
Negative,1935,276016
Negative,1935,276018
Negative,1935,276019
Negative,1935,276021
Negative,1935,276023
Negative,1935,276025
Negative,1935,276027
Negative,1935,276028
Negative,1935,276036
Negative,1935,276042
Negative,1935,276043
Negative,1935,276047
Negative,1935,276058
Negative,1935,276070
Negative,1935,276081
Negative,1935,276091
Negative,1935,276092
Negative,1935,276097
Negative,1935,276098
Negative,1935,276103
Negative,1935,276104
Negative,1935,276105
Negative,1935,276114
Negative,1935,276119
Negative,1935,276120
Negative,1935,276121
Negative,1935,276122
Negative,1935,276123
Negative,1935,276125
Negative,1935,276127
Negative,1935,276136
Negative,1935,276146
Negative,1935,276147
Negative,1935,276148
Negative,1935,276153
Negative,1935,276154
Negative,1935,276155
Negative,1935,276156
Negative,1935,276157
Negative,1935,276158
Negative,1935,276159
Negative,1935,276160
Negative,1935,276161
Negative,1935,276162
Negative,1935,276165
Negative,1935,276169
Negative,1935,276177
Negative,1935,276178
Negative,1935,276181
Negative,1935,276187
Negative,1935,276192
Negative,1935,276203
Negative,1935,276214
Negative,1935,276225
Negative,1935,276231
Negative,1935,276234
Negative,1935,276235
Negative,1935,276236
Negative,1935,276237
Negative,1935,276238
Negative,1935,276239
Negative,1935,276242
Negative,1935,276243
Negative,1935,276244
Negative,1935,276245
Negative,1935,276247
Negative,1935,276249
Negative,1935,276250
Negative,1935,276251
Negative,1935,276252
Negative,1935,276253
Negative,1935,276254
Negative,1935,276255
Negative,1935,276256
Negative,1935,278141
Negative,1935,278142
Negative,1935,278143
Negative,1935,278144
Negative,1935,278145
Negative,1935,278146
Negative,1935,278147
Negative,1935,278148
Negative,1935,278149
Negative,1935,278150
Negative,1935,278151
Negative,1935,278152
Negative,1935,278153
Negative,1935,278154
Negative,1935,278155
Negative,1935,278156
Negative,1935,278157
Negative,1935,278158
Negative,1935,278159
Negative,1935,278160
Negative,1935,278161
Negative,1935,278162
Negative,1935,278163
Negative,1935,278164
Negative,1935,278165
Negative,1935,278166
Negative,1935,278167
Negative,1935,278168
Negative,1935,278169
Negative,1935,278170
Negative,1935,278171
Negative,1935,278172
Negative,1935,278173
Negative,1935,278174
Negative,1935,278175
Negative,1935,278176
Negative,1935,278177
Negative,1935,278178
Negative,1935,278179
Negative,1935,278180
Negative,1935,278181
Negative,1935,278182
Negative,1935,278183
Negative,1935,278184
Negative,1935,278185
Negative,1935,278186
Negative,1935,278187
Negative,1935,278188
Negative,1935,278189
Negative,1935,278190
Negative,1935,278191
Negative,1935,278192
Negative,1935,278193
Negative,1935,278194
Negative,1935,278195
Negative,1935,278196
Negative,1935,278197
Negative,1935,278198
Negative,1935,278199
Negative,1935,278200
Negative,1935,278201
Negative,1935,278202
Negative,1935,278203
Negative,1935,278204
Negative,1935,278205
Negative,1935,278206
Negative,1935,278207
Negative,1935,278208
Negative,1935,278209
Negative,1935,278210
Negative,1935,278211
Negative,1935,278212
Negative,1935,278213
Negative,1935,278214
Negative,1935,278215
Negative,1935,278216
Negative,1935,278217
Negative,1935,278218
Negative,1935,278219
Negative,1935,278220
Negative,1935,278221
Negative,1935,278222
Negative,1935,278223
Negative,1935,278224
Negative,1935,278225
Negative,1935,278226
Negative,1935,278227
Negative,1935,278228
Negative,1935,278229
Negative,1935,278230
Negative,1935,278231
Negative,1935,278232
Negative,1935,278233
Negative,1935,278234
Negative,1935,278235
Negative,1935,278236
Negative,1935,278237
Negative,1935,278238
Negative,1935,278239
Negative,1935,278240
Negative,1935,278241
Negative,1935,278242
Negative,1935,278243
Negative,1935,278244
Negative,1935,278245
Negative,1935,278246
Negative,1935,278247
Negative,1935,278248
Negative,1935,278249
Negative,1935,278250
Negative,1935,278251
Negative,1935,278252
Negative,1935,278253
Negative,1935,278254
Negative,1935,278255
Negative,1935,278256
Negative,1935,278257
Negative,1935,278258
Negative,1935,278259
Negative,1935,278260
Negative,1935,278261
Negative,1935,278262
Negative,1935,278263
Negative,1935,278264
Negative,1935,278265
Negative,1935,278266
Negative,1935,278267
Negative,1935,278268
Negative,1935,278269
Negative,1935,278270
Negative,1935,278271
Negative,1935,278272
Negative,1935,278273
Negative,1935,278274
Negative,1935,278275
Negative,1935,278276
Negative,1935,278277
Negative,1935,278278
Negative,1935,278279
Negative,1935,278280
Negative,1935,278281
Negative,1935,278282
Negative,1935,278283
Negative,1935,278284
Negative,1935,278285
Negative,1935,278286
Negative,1935,278287
Negative,1935,278288
Negative,1935,278289
Negative,1935,278290
Negative,1935,278291
Negative,1935,278292
Negative,1935,278293
Negative,1935,278294
Negative,1935,278295
Negative,1935,278296
Negative,1935,278297
Negative,1935,278298
Negative,1935,278299
Negative,1935,278300
Negative,1935,278301
Negative,1935,278302
Negative,1935,278303
Negative,1935,282308
Photograph,1935,282821
Photograph,1935,282822
Photograph,1935,282860
Photograph,1935,282861
Photograph,1935,282862
Photograph,1935,282863
Photograph,1935,282864
Photograph,1935,282865
Photograph,1935,282866
Negative,1935,284376
Negative,1935,717066
Negative,1935,717067
Negative,1935,717068
Negative,1935,717069
Negative,1935,717070
Negative,1936,275445
Negative,1936,275501
Negative,1936,275505
Negative,1936,275529
Negative,1936,275533
Negative,1936,275539
Negative,1936,275545
Negative,1936,275547
Negative,1936,275550
Negative,1936,275564
Negative,1936,275565
Negative,1936,275566
Negative,1936,275567
Negative,1936,275568
Negative,1936,275581
Negative,1936,275591
Negative,1936,275594
Negative,1936,275674
Negative,1936,275679
Negative,1936,275721
Negative,1936,275722
Negative,1936,275728
Negative,1936,275757
Negative,1936,275758
Negative,1936,275760
Negative,1936,275761
Negative,1936,275762
Negative,1936,275763
Negative,1936,275764
Negative,1936,275765
Negative,1936,275767
Negative,1936,275789
Negative,1936,275790
Negative,1936,275791
Negative,1936,275793
Negative,1936,275794
Negative,1936,275796
Negative,1936,275803
Negative,1936,275812
Negative,1936,275837
Negative,1936,275889
Negative,1936,275890
Negative,1936,275893
Negative,1938,277602
Negative,1938,277605
Negative,1938,277610
Negative,1938,277618
Negative,1938,277622
Negative,1938,277627
Negative,1938,277632
Negative,1938,277637
Negative,1968,284514
Polaroid,1974,281476
Polaroid,1974,281477
Transparency,1968,284658
Photograph,1953,284848
Polaroid,1974,280770
Negative,1938,273979
Negative,1938,273980
Negative,1938,273982
Negative,1938,273983
Negative,1938,273984
Transparency,1954,283367
Negative,1935,276003
Negative,1935,276014
Negative,1963,279143
Negative,1949,276713
Negative,1949,277768
Negative,1949,277773
Negative,1949,277778
Negative,1949,277783
Negative,1949,277788
Negative,1949,277793
Negative,1949,277798
Negative,1949,277800
Negative,1949,277802
Negative,1949,277807
Negative,1949,279144
Manuscript materials,1949,281848
Photograph,1949,284813
Photograph,1949,284988
Manuscript materials,1959,281830
Polaroid,1974,281323
Polaroid,1974,272134
Polaroid,1974,272135
Polaroid,1974,272136
Polaroid,1974,280308
Polaroid,1974,280309
Polaroid,1974,280310
Polaroid,1974,280311
Polaroid,1974,280312
Polaroid,1974,280314
Polaroid,1974,280315
Polaroid,1974,280316
Polaroid,1974,280317
Polaroid,1974,280318
Polaroid,1974,280319
Polaroid,1974,280320
Polaroid,1974,280321
Polaroid,1974,280322
Polaroid,1974,280323
Polaroid,1974,280326
Polaroid,1974,280327
Polaroid,1974,280328
Polaroid,1974,280329
Polaroid,1974,280330
Negative,1962,276717
Negative,1962,279154
Manuscript materials,1941,281793
Photograph,1963,265036
Negative,1963,283619
Negative,1941,275606
Negative,1941,275707
Negative,1941,275743
Negative,1941,275744
Negative,1941,275745
Negative,1941,275896
Negative,1941,275905
